speed_kmh,steer_deg_sw,steer_deg_wheel,straight_dist_m,avoidance_success,outcome,min_clearance_m,max_lat_dev_m,lat_at_obstacle_m,pd_start_dist_m,lane_start_dist_m,total_dist_m
20,-85,-5.67,30,0,CLIFF_EVADE,12.766,7.569,-7.569,N/A,N/A,50.2
20,-80,-5.33,30,0,CLIFF_EVADE,12.204,7.548,-7.548,N/A,N/A,50.8
20,-75,-5.0,30,0,CLIFF_EVADE,11.582,7.563,-7.563,N/A,N/A,51.4
20,-70,-4.67,30,0,CLIFF_EVADE,10.93,7.531,-7.531,N/A,N/A,52.1
20,-65,-4.33,30,0,CLIFF_EVADE,10.214,7.52,-7.52,N/A,N/A,52.9
20,-60,-4.0,30,0,CLIFF_EVADE,9.432,7.517,-7.517,N/A,N/A,53.8
20,-55,-3.67,30,0,CLIFF_EVADE,8.585,7.509,-7.509,N/A,N/A,54.8
20,-50,-3.33,30,0,CLIFF_EVADE,7.659,7.542,-7.542,N/A,N/A,56.0
20,-45,-3.0,30,0,CLIFF_EVADE,6.697,7.529,-7.529,N/A,N/A,57.3
20,-40,-2.67,30,0,CLIFF_EVADE,5.73,7.503,-7.503,N/A,N/A,58.9
20,-35,-2.33,30,0,CLIFF_PD_RETURN,4.767,7.516,-7.516,60.1,N/A,61.0
20,-30,-2.0,30,1,SUCCESS,3.753,7.067,-6.839,60.1,68.9,114.0
20,-25,-1.67,30,1,SUCCESS,2.638,5.909,-5.687,60.1,68.6,111.7
20,-20,-1.33,30,1,SUCCESS,1.518,4.742,-4.547,60.1,68.0,108.9
20,-15,-1.0,30,1,SUCCESS,0.393,3.565,-3.413,60.1,67.4,105.4
20,-10,-0.67,30,0,COLLISION_EVADE,-0.056,2.068,-2.068,N/A,N/A,60.0
20,-5,-0.33,30,0,COLLISION_EVADE,-0.033,0.982,-0.982,N/A,N/A,59.2
20,0,0.0,30,0,COLLISION_EVADE,-0.0,0.0,0.0,N/A,N/A,59.0
20,5,0.33,30,0,COLLISION_EVADE,-0.033,0.982,0.982,N/A,N/A,59.2
20,10,0.67,30,0,COLLISION_EVADE,-0.056,2.068,2.068,N/A,N/A,60.0
20,15,1.0,30,1,SUCCESS,0.393,3.565,3.413,60.1,67.4,105.4
20,20,1.33,30,1,SUCCESS,1.518,4.742,4.547,60.1,68.0,108.9
20,25,1.67,30,1,SUCCESS,2.638,5.909,5.687,60.1,68.6,111.7
20,30,2.0,30,1,SUCCESS,3.753,7.067,6.839,60.1,68.9,114.0
20,35,2.33,30,0,CLIFF_PD_RETURN,4.767,7.516,7.516,60.1,N/A,61.0
20,40,2.67,30,0,CLIFF_EVADE,5.73,7.503,7.503,N/A,N/A,58.9
20,45,3.0,30,0,CLIFF_EVADE,6.697,7.529,7.529,N/A,N/A,57.3
20,50,3.33,30,0,CLIFF_EVADE,7.659,7.542,7.542,N/A,N/A,56.0
20,55,3.67,30,0,CLIFF_EVADE,8.585,7.509,7.509,N/A,N/A,54.8
20,60,4.0,30,0,CLIFF_EVADE,9.432,7.517,7.517,N/A,N/A,53.8
20,65,4.33,30,0,CLIFF_EVADE,10.214,7.52,7.52,N/A,N/A,52.9
20,70,4.67,30,0,CLIFF_EVADE,10.93,7.531,7.531,N/A,N/A,52.1
20,75,5.0,30,0,CLIFF_EVADE,11.582,7.563,7.563,N/A,N/A,51.4
20,80,5.33,30,0,CLIFF_EVADE,12.204,7.548,7.548,N/A,N/A,50.8
20,85,5.67,30,0,CLIFF_EVADE,12.766,7.569,7.569,N/A,N/A,50.2
20,90,6.0,30,0,CLIFF_EVADE,13.302,7.555,7.555,N/A,N/A,49.7
20,-90,-6.0,35,0,CLIFF_EVADE,9.095,7.555,-7.555,N/A,N/A,54.7
20,-85,-5.67,35,0,CLIFF_EVADE,8.63,7.569,-7.569,N/A,N/A,55.2
20,-80,-5.33,35,0,CLIFF_EVADE,8.143,7.548,-7.548,N/A,N/A,55.8
20,-75,-5.0,35,0,CLIFF_EVADE,7.628,7.563,-7.563,N/A,N/A,56.4
20,-70,-4.67,35,0,CLIFF_EVADE,7.093,7.531,-7.531,N/A,N/A,57.1
20,-65,-4.33,35,0,CLIFF_EVADE,6.534,7.52,-7.52,N/A,N/A,57.9
20,-60,-4.0,35,0,CLIFF_EVADE,5.95,7.517,-7.517,N/A,N/A,58.8
20,-55,-3.67,35,0,CLIFF_EVADE,5.337,7.509,-7.509,N/A,N/A,59.8
20,-50,-3.33,35,0,CLIFF_EVADE,4.697,7.542,-7.542,N/A,N/A,61.0
20,-45,-3.0,35,0,CLIFF_EVADE,4.029,7.529,-7.529,N/A,N/A,62.3
20,-40,-2.67,35,0,CLIFF_EVADE,3.334,7.503,-7.222,N/A,N/A,63.9
20,-35,-2.33,35,0,CLIFF_PD_RETURN,2.611,7.516,-6.206,65.1,N/A,66.0
20,-30,-2.0,35,1,SUCCESS,1.864,7.067,-5.259,65.1,73.9,119.0
20,-25,-1.67,35,1,SUCCESS,1.093,5.909,-4.329,65.1,73.6,116.7
20,-20,-1.33,35,1,SUCCESS,0.301,4.742,-3.417,65.1,73.0,113.9
20,-15,-1.0,35,0,COLLISION_EVADE,-0.041,2.167,-2.167,N/A,N/A,60.1
20,-10,-0.67,35,0,COLLISION_EVADE,-0.055,1.37,-1.37,N/A,N/A,59.4
20,-5,-0.33,35,0,COLLISION_EVADE,-0.023,0.667,-0.667,N/A,N/A,59.1
20,0,0.0,35,0,COLLISION_EVADE,-0.0,0.0,0.0,N/A,N/A,59.0
20,5,0.33,35,0,COLLISION_EVADE,-0.023,0.667,0.667,N/A,N/A,59.1
20,10,0.67,35,0,COLLISION_EVADE,-0.055,1.37,1.37,N/A,N/A,59.4
20,15,1.0,35,0,COLLISION_EVADE,-0.041,2.167,2.167,N/A,N/A,60.1
20,20,1.33,35,1,SUCCESS,0.301,4.742,3.417,65.1,73.0,113.9
20,25,1.67,35,1,SUCCESS,1.093,5.909,4.329,65.1,73.6,116.7
20,30,2.0,35,1,SUCCESS,1.864,7.067,5.259,65.1,73.9,119.0
20,35,2.33,35,0,CLIFF_PD_RETURN,2.611,7.516,6.206,65.1,N/A,66.0
20,40,2.67,35,0,CLIFF_EVADE,3.334,7.503,7.222,N/A,N/A,63.9
20,45,3.0,35,0,CLIFF_EVADE,4.029,7.529,7.529,N/A,N/A,62.3
20,50,3.33,35,0,CLIFF_EVADE,4.697,7.542,7.542,N/A,N/A,61.0
20,55,3.67,35,0,CLIFF_EVADE,5.337,7.509,7.509,N/A,N/A,59.8
20,60,4.0,35,0,CLIFF_EVADE,5.95,7.517,7.517,N/A,N/A,58.8
20,65,4.33,35,0,CLIFF_EVADE,6.534,7.52,7.52,N/A,N/A,57.9
20,70,4.67,35,0,CLIFF_EVADE,7.093,7.531,7.531,N/A,N/A,57.1
20,75,5.0,35,0,CLIFF_EVADE,7.628,7.563,7.563,N/A,N/A,56.4
20,80,5.33,35,0,CLIFF_EVADE,8.143,7.548,7.548,N/A,N/A,55.8
20,85,5.67,35,0,CLIFF_EVADE,8.63,7.569,7.569,N/A,N/A,55.2
20,90,6.0,35,0,CLIFF_EVADE,9.095,7.555,7.555,N/A,N/A,54.7
20,-90,-6.0,40,0,CLIFF_EVADE,5.576,7.555,-7.555,N/A,N/A,59.6
20,-85,-5.67,40,0,CLIFF_EVADE,5.217,7.569,-7.569,N/A,N/A,60.1
20,-80,-5.33,40,0,CLIFF_EVADE,4.843,7.548,-7.548,N/A,N/A,60.7
20,-75,-5.0,40,0,CLIFF_EVADE,4.454,7.563,-7.563,N/A,N/A,61.3
20,-70,-4.67,40,0,CLIFF_EVADE,4.05,7.531,-7.531,N/A,N/A,62.0
20,-65,-4.33,40,0,CLIFF_EVADE,3.632,7.52,-7.52,N/A,N/A,62.8
20,-60,-4.0,40,0,CLIFF_EVADE,3.198,7.517,-7.517,N/A,N/A,63.7
20,-55,-3.67,40,0,CLIFF_EVADE,2.749,7.509,-6.804,N/A,N/A,64.7
20,-50,-3.33,40,0,CLIFF_EVADE,2.284,7.542,-6.044,N/A,N/A,65.9
20,-45,-3.0,40,0,CLIFF_EVADE,1.806,7.529,-5.361,N/A,N/A,67.2
20,-40,-2.67,40,0,CLIFF_EVADE,1.313,7.503,-4.692,N/A,N/A,68.8
20,-35,-2.33,40,0,CLIFF_PD_RETURN,0.806,7.516,-4.08,70.0,N/A,70.9
20,-30,-2.0,40,1,SUCCESS,0.288,7.067,-3.472,70.0,78.8,123.9
20,-25,-1.67,40,0,COLLISION_EVADE,-0.026,2.408,-2.408,N/A,N/A,60.4
20,-20,-1.33,40,0,COLLISION_EVADE,-0.05,1.806,-1.806,N/A,N/A,59.8
20,-15,-1.0,40,0,COLLISION_EVADE,-0.075,1.31,-1.31,N/A,N/A,59.4
20,-10,-0.67,40,0,COLLISION_EVADE,-0.07,0.854,-0.854,N/A,N/A,59.2
20,-5,-0.33,40,0,COLLISION_EVADE,-0.074,0.422,-0.422,N/A,N/A,59.1
20,0,0.0,40,0,COLLISION_EVADE,-0.0,0.0,0.0,N/A,N/A,59.0
20,5,0.33,40,0,COLLISION_EVADE,-0.074,0.422,0.422,N/A,N/A,59.1
20,10,0.67,40,0,COLLISION_EVADE,-0.07,0.854,0.854,N/A,N/A,59.2
20,15,1.0,40,0,COLLISION_EVADE,-0.075,1.31,1.31,N/A,N/A,59.4
20,20,1.33,40,0,COLLISION_EVADE,-0.05,1.806,1.806,N/A,N/A,59.8
20,25,1.67,40,0,COLLISION_EVADE,-0.026,2.408,2.408,N/A,N/A,60.4
20,30,2.0,40,1,SUCCESS,0.288,7.067,3.472,70.0,78.8,123.9
20,35,2.33,40,0,CLIFF_PD_RETURN,0.806,7.516,4.08,70.0,N/A,70.9
20,40,2.67,40,0,CLIFF_EVADE,1.313,7.503,4.692,N/A,N/A,68.8
20,45,3.0,40,0,CLIFF_EVADE,1.806,7.529,5.361,N/A,N/A,67.2
20,50,3.33,40,0,CLIFF_EVADE,2.284,7.542,6.044,N/A,N/A,65.9
20,55,3.67,40,0,CLIFF_EVADE,2.749,7.509,6.804,N/A,N/A,64.7
20,60,4.0,40,0,CLIFF_EVADE,3.198,7.517,7.517,N/A,N/A,63.7
20,65,4.33,40,0,CLIFF_EVADE,3.632,7.52,7.52,N/A,N/A,62.8
20,70,4.67,40,0,CLIFF_EVADE,4.05,7.531,7.531,N/A,N/A,62.0
20,75,5.0,40,0,CLIFF_EVADE,4.454,7.563,7.563,N/A,N/A,61.3
20,80,5.33,40,0,CLIFF_EVADE,4.843,7.548,7.548,N/A,N/A,60.7
20,85,5.67,40,0,CLIFF_EVADE,5.217,7.569,7.569,N/A,N/A,60.1
20,90,6.0,40,0,CLIFF_EVADE,5.576,7.555,7.555,N/A,N/A,59.6
20,-90,-6.0,45,0,CLIFF_EVADE,2.418,7.555,-7.154,N/A,N/A,64.6
20,-85,-5.67,45,0,CLIFF_EVADE,2.168,7.569,-6.567,N/A,N/A,65.1
20,-80,-5.33,45,0,CLIFF_EVADE,1.911,7.548,-6.069,N/A,N/A,65.7
20,-75,-5.0,45,0,CLIFF_EVADE,1.646,7.563,-5.583,N/A,N/A,66.3
20,-70,-4.67,45,0,CLIFF_EVADE,1.375,7.531,-5.17,N/A,N/A,67.0
20,-65,-4.33,45,0,CLIFF_EVADE,1.097,7.52,-4.703,N/A,N/A,67.8
20,-60,-4.0,45,0,CLIFF_EVADE,0.812,7.517,-4.303,N/A,N/A,68.7
20,-55,-3.67,45,0,CLIFF_EVADE,0.521,7.509,-3.908,N/A,N/A,69.7
20,-50,-3.33,45,0,CLIFF_EVADE,0.224,7.542,-3.518,N/A,N/A,70.9
20,-45,-3.0,45,0,COLLISION_EVADE,-0.024,2.568,-2.568,N/A,N/A,60.8
20,-40,-2.67,45,0,COLLISION_EVADE,-0.042,2.098,-2.098,N/A,N/A,60.1
20,-35,-2.33,45,0,COLLISION_EVADE,-0.055,1.758,-1.758,N/A,N/A,59.8
20,-30,-2.0,45,0,COLLISION_EVADE,-0.066,1.463,-1.463,N/A,N/A,59.6
20,-25,-1.67,45,0,COLLISION_EVADE,-0.022,1.184,-1.184,N/A,N/A,59.3
20,-20,-1.33,45,0,COLLISION_EVADE,-0.031,0.933,-0.933,N/A,N/A,59.2
20,-15,-1.0,45,0,COLLISION_EVADE,-0.008,0.689,-0.689,N/A,N/A,59.1
10,60,4.0,55,0,COLLISION_EVADE,-0.038,0.227,0.227,N/A,N/A,59.1
10,65,4.33,55,0,COLLISION_EVADE,-0.035,0.246,0.246,N/A,N/A,59.1
10,70,4.67,55,0,COLLISION_EVADE,-0.032,0.264,0.264,N/A,N/A,59.1
10,75,5.0,55,0,COLLISION_EVADE,-0.029,0.283,0.283,N/A,N/A,59.1
10,80,5.33,55,0,COLLISION_EVADE,-0.025,0.302,0.302,N/A,N/A,59.1
10,85,5.67,55,0,COLLISION_EVADE,-0.021,0.321,0.321,N/A,N/A,59.1
10,90,6.0,55,0,COLLISION_EVADE,-0.017,0.34,0.34,N/A,N/A,59.1
10,-90,-6.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-85,-5.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-80,-5.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-75,-5.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-70,-4.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-65,-4.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-60,-4.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-55,-3.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-50,-3.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-45,-3.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-40,-2.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-35,-2.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-30,-2.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-25,-1.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-20,-1.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-15,-1.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-10,-0.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-5,-0.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,0,0.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,5,0.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,10,0.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,15,1.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,20,1.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,25,1.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,30,2.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,35,2.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,40,2.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,45,3.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,50,3.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,55,3.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,60,4.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,65,4.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,70,4.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,75,5.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,80,5.33,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,85,5.67,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,90,6.0,60,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-90,-6.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-85,-5.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-80,-5.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-75,-5.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-70,-4.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-65,-4.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-60,-4.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-55,-3.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-50,-3.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-45,-3.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-40,-2.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-35,-2.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-30,-2.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-25,-1.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-20,-1.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-15,-1.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-10,-0.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-5,-0.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,0,0.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,5,0.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,10,0.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,15,1.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,20,1.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,25,1.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,30,2.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,35,2.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,40,2.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,45,3.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,50,3.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,55,3.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,60,4.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,65,4.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,70,4.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,75,5.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,80,5.33,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,85,5.67,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,90,6.0,65,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-90,-6.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-85,-5.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-80,-5.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-75,-5.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-70,-4.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-65,-4.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-60,-4.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-55,-3.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-50,-3.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-45,-3.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-40,-2.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-35,-2.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-30,-2.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-25,-1.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-20,-1.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-15,-1.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-10,-0.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-5,-0.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,0,0.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,5,0.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,10,0.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,15,1.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,20,1.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,25,1.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,30,2.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,35,2.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,40,2.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,45,3.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,50,3.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,55,3.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,60,4.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,65,4.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,70,4.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,75,5.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,80,5.33,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,85,5.67,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,90,6.0,70,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-90,-6.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-85,-5.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-80,-5.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-75,-5.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-70,-4.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-65,-4.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-60,-4.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-55,-3.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-50,-3.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-45,-3.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-40,-2.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-35,-2.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-30,-2.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-25,-1.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-20,-1.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-15,-1.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-10,-0.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,-5,-0.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,0,0.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,5,0.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,10,0.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,15,1.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,20,1.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,25,1.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,30,2.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,35,2.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,40,2.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,45,3.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,50,3.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,55,3.67,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,60,4.0,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
10,65,4.33,75,0,COLLISION_STRAIGHT,-0.0,0.0,0.0,N/A,N/A,59.0
